YYYY,MM,DD,TMAX,TMIN,PRCP,SNOW,SNWD
2013,08,07,   29.7,   15.3,    0.0,-9999.0,-9999.0
2013,08,08,   30.7,   15.8,    0.0,-9999.0,-9999.0
2013,08,09,   29.7,   16.4,    0.0,-9999.0,-9999.0
2013,08,10,   30.1,   16.7,    0.0,-9999.0,-9999.0
2013,08,11,   32.4,   17.0,    0.0,-9999.0,-9999.0
2013,08,12,   32.8,   19.0,    0.0,-9999.0,-9999.0
2013,08,13,   32.5,   16.5,    0.0,-9999.0,-9999.0
2013,08,14,   32.6,   17.4,    0.0,-9999.0,-9999.0
2013,08,15,   32.4,   18.3,    0.0,-9999.0,-9999.0
2013,08,16,   32.0,   17.7,    0.0,-9999.0,-9999.0
2013,08,17,   31.5,   18.5,    0.5,-9999.0,-9999.0
2013,08,18,   31.3,   16.2,    0.0,-9999.0,-9999.0
2013,08,19,   31.2,   15.8,    0.0,-9999.0,-9999.0
2013,08,20,   29.2,   15.7,    0.0,-9999.0,-9999.0
2013,08,21,   30.1,   15.3,    0.0,-9999.0,-9999.0
2013,08,22,   31.0,   16.9,    0.0,-9999.0,-9999.0
2013,08,23,   33.2,   17.9,    0.0,-9999.0,-9999.0
2013,08,24,   28.6,-9999.0,-9999.0,-9999.0,-9999.0
2013,08,25,   30.7,   16.0,    0.0,-9999.0,-9999.0
2013,08,26,   32.5,   17.8,    0.0,-9999.0,-9999.0
2013,08,27,   33.4,   17.9,    0.0,-9999.0,-9999.0
2013,08,28,   34.1,   19.4,    0.0,-9999.0,-9999.0
2013,08,29,   34.3,   18.4,    0.0,-9999.0,-9999.0
2013,08,30,   34.2,   18.4,    0.0,-9999.0,-9999.0
2013,08,31,   25.3,-9999.0,    1.0,-9999.0,-9999.0
2013,09,01,   26.4,   15.9,    0.0,-9999.0,-9999.0
2013,09,02,   27.0,   13.8,    0.0,-9999.0,-9999.0
2013,09,03,   27.7,   14.5,    0.0,-9999.0,-9999.0
2013,09,04,   19.9,-9999.0,    1.0,-9999.0,-9999.0
2013,09,05,   20.6,-9999.0,    0.0,-9999.0,-9999.0
2013,09,06,   23.1,    7.2,    0.0,-9999.0,-9999.0
2013,09,07,   24.9,    8.3,    0.0,-9999.0,-9999.0
2013,09,08,   25.7,   10.2,    0.0,-9999.0,-9999.0
2013,09,09,   23.6,   10.0,    0.0,-9999.0,-9999.0
2013,09,10,   26.3,-9999.0,-9999.0,-9999.0,-9999.0
2013,09,11,   28.4,-9999.0,-9999.0,-9999.0,-9999.0
2013,09,12,   29.9,-9999.0,-9999.0,-9999.0,-9999.0
2013,09,13,   33.0,-9999.0,-9999.0,-9999.0,-9999.0
2013,09,14,   29.9,-9999.0,    0.0,-9999.0,-9999.0
2013,09,15,   23.3,    9.4,    0.0,-9999.0,-9999.0
2013,09,16,   25.3,-9999.0,-9999.0,-9999.0,-9999.0
2013,09,17,   21.5,   12.3,    0.8,-9999.0,-9999.0
2013,09,18,   25.4,   13.7,    0.0,-9999.0,-9999.0
2013,09,19,   26.0,   14.6,    0.0,-9999.0,-9999.0
2013,09,20,   27.3,   13.0,    0.0,-9999.0,-9999.0
2013,09,21,   22.1,-9999.0,    0.0,-9999.0,-9999.0
2013,09,22,   21.1,    7.9,    0.0,-9999.0,-9999.0
2013,09,23,   20.6,    5.8,    0.0,-9999.0,-9999.0
2013,09,24,   20.3,    7.6,    0.0,-9999.0,-9999.0
2013,09,25,   22.2,    9.1,    0.0,-9999.0,-9999.0
2013,09,26,   26.6,    8.5,    0.0,-9999.0,-9999.0
2013,09,27,   27.4,    9.7,    0.0,-9999.0,-9999.0
2013,09,28,   24.1,   13.0,    0.0,-9999.0,-9999.0
2013,09,29,   24.0,    9.6,    0.0,-9999.0,-9999.0
2013,09,30,   27.3,    8.6,    0.0,-9999.0,-9999.0
2013,10,01,   28.2,   11.8,    0.5,-9999.0,-9999.0
2013,10,02,   18.5,-9999.0,    9.1,-9999.0,-9999.0
2013,10,03,   13.5,-9999.0,    0.5,-9999.0,-9999.0
2013,10,04,   11.1,-9999.0,    0.0,-9999.0,-9999.0
2013,10,05,   11.2,    1.8,    0.0,-9999.0,-9999.0
2013,10,06,   12.8,    0.4,    0.0,-9999.0,-9999.0
2013,10,07,   14.2,   -1.9,    0.0,-9999.0,-9999.0
2013,10,08,   18.6,    0.5,    0.0,-9999.0,-9999.0
2013,10,09,   23.1,    1.5,    0.0,-9999.0,-9999.0
2013,10,10,   24.1,    3.3,    0.0,-9999.0,-9999.0
2013,10,11,   25.9,    5.7,    0.0,-9999.0,-9999.0
2013,10,12,   24.6,    7.5,    0.0,-9999.0,-9999.0
2013,10,13,   21.8,    9.6,    0.0,-9999.0,-9999.0
2013,10,14,   19.8,    6.4,    0.0,-9999.0,-9999.0
2013,10,15,   20.7,    5.6,    0.0,-9999.0,-9999.0
2013,10,16,   25.0,    5.1,    0.0,-9999.0,-9999.0
2013,10,17,   18.4,-9999.0,    4.1,-9999.0,-9999.0
2013,10,18,   14.4,-9999.0,   11.2,-9999.0,-9999.0
2013,10,19,   12.9,-9999.0,    1.8,-9999.0,-9999.0
2013,10,20,   13.4,-9999.0,    1.0,-9999.0,-9999.0
2013,10,21,   16.2,    0.8,    0.0,-9999.0,-9999.0
2013,10,22,   19.3,    0.8,    0.0,-9999.0,-9999.0
2013,10,23,   21.5,    3.8,    0.0,-9999.0,-9999.0
2013,10,24,   18.1,    6.0,    0.0,-9999.0,-9999.0
2013,10,25,   19.4,    4.2,    0.0,-9999.0,-9999.0
2013,10,26,   20.5,    2.4,    0.0,-9999.0,-9999.0
2013,10,27,   20.0,    2.9,    0.0,-9999.0,-9999.0
2013,10,28,   20.0,    2.2,    0.0,-9999.0,-9999.0
2013,10,29,   21.8,    4.3,    0.0,-9999.0,-9999.0
2013,10,30,   24.4,    5.1,    0.0,-9999.0,-9999.0
2013,10,31,   24.2,    5.6,    0.0,-9999.0,-9999.0
2013,11,01,   21.9,-9999.0,    0.0,-9999.0,-9999.0
2013,11,02,   20.9,    4.3,    0.0,-9999.0,-9999.0
2013,11,03,   21.6,    4.2,    0.0,-9999.0,-9999.0
2013,11,04,   21.6,    4.4,    0.0,-9999.0,-9999.0
2013,11,05,   20.4,    6.7,    0.0,-9999.0,-9999.0
2013,11,06,   18.9,    4.6,    0.0,-9999.0,-9999.0
2013,11,07,   17.8,    6.7,    0.0,-9999.0,-9999.0
2013,11,08,   14.1,    3.9,    0.8,-9999.0,-9999.0
2013,11,09,   13.2,    1.6,    0.0,-9999.0,-9999.0
2013,11,10,   13.5,   -1.3,    0.0,-9999.0,-9999.0
2013,11,11,   18.2,   -0.6,    0.0,-9999.0,-9999.0
2013,11,12,   18.3,    0.6,    0.0,-9999.0,-9999.0
2013,11,13,   18.3,    0.9,    0.0,-9999.0,-9999.0
2013,11,14,   17.7,    1.0,    0.0,-9999.0,-9999.0
2013,11,15,   12.3,-9999.0,-9999.0,-9999.0,-9999.0
2013,11,16,-9999.0,    1.6,-9999.0,-9999.0,-9999.0
2013,11,17,    8.2,-9999.0,-9999.0,-9999.0,-9999.0
2013,11,18,   12.1,   -1.7,    0.0,-9999.0,-9999.0
2013,11,19,   15.5,-9999.0,-9999.0,-9999.0,-9999.0
2013,11,20,   16.0,-9999.0,-9999.0,-9999.0,-9999.0
2013,11,21,   16.6,-9999.0,-9999.0,-9999.0,-9999.0
2013,11,22,   15.8,    4.0,    1.0,-9999.0,-9999.0
2013,11,23,   16.8,    7.5,    0.8,-9999.0,-9999.0
2013,11,24,   15.8,    5.4,    0.0,-9999.0,-9999.0
2013,11,25,   16.9,    5.8,    2.0,-9999.0,-9999.0
2013,11,26,   13.7,-9999.0,    9.1,-9999.0,-9999.0
2013,11,27,   16.9,-9999.0,    7.9,-9999.0,-9999.0
2013,11,28,    7.9,    2.2,    0.0,-9999.0,-9999.0
2013,11,29,    5.4,-9999.0,    0.3,-9999.0,-9999.0
2013,11,30,    7.4,-9999.0,    0.0,-9999.0,-9999.0
2013,12,01,    7.7,   -2.1,    0.0,-9999.0,-9999.0
2013,12,02,   13.8,    2.0,    0.3,-9999.0,-9999.0
2013,12,03,    5.8,-9999.0,    0.3,-9999.0,-9999.0
2013,12,04,    3.2,   -4.7,    0.0,-9999.0,-9999.0
2013,12,05,    5.2,   -7.3,    0.0,-9999.0,-9999.0
2013,12,06,    6.7,   -6.1,    0.0,-9999.0,-9999.0
2013,12,07,    4.4,   -4.4,    3.0,-9999.0,-9999.0
2013,12,09,   -0.5,   -5.7,    0.3,-9999.0,   30.0
2013,12,10,    2.2,-9999.0,    0.0,-9999.0,   30.0
2013,12,11,   -1.2,-9999.0,    0.0,-9999.0,-9999.0
2013,12,12,   -1.6,   -9.2,    0.0,-9999.0,-9999.0
2013,12,13,   -1.0,  -10.9,    0.0,-9999.0,-9999.0
2013,12,14,   -0.3,  -11.8,    0.0,-9999.0,-9999.0
2013,12,15,    1.0,   -4.6,    0.0,-9999.0,-9999.0
2013,12,16,    3.4,-9999.0,    0.0,-9999.0,-9999.0
2013,12,17,    4.8,   -3.2,    0.0,-9999.0,-9999.0
2013,12,18,    2.5,-9999.0,    0.0,-9999.0,-9999.0
2013,12,19,   -0.9,   -6.5,    0.0,-9999.0,-9999.0
2013,12,20,    0.0,-9999.0,    0.0,-9999.0,-9999.0
2013,12,21,   -3.0,-9999.0,    0.0,-9999.0,-9999.0
2013,12,22,   -2.5,   -6.4,    0.0,-9999.0,-9999.0
2013,12,23,   -0.9,-9999.0,    0.0,-9999.0,-9999.0
2013,12,24,    2.3,  -11.3,    0.0,-9999.0,-9999.0
2013,12,25,    3.1,   -6.2,    0.0,-9999.0,-9999.0
2013,12,26,    8.0,   -4.0,    0.0,-9999.0,-9999.0
2013,12,27,    8.4,   -4.5,    0.0,-9999.0,-9999.0
2013,12,28,   11.1,   -0.4,    0.0,-9999.0,-9999.0
2013,12,29,    7.4,    3.5,    0.0,-9999.0,-9999.0
2013,12,30,   12.4,    4.6,    0.0,-9999.0,-9999.0
2013,12,31,   10.6,-9999.0,    0.0,-9999.0,-9999.0
2014,01,01,    5.2,   -1.6,    0.0,-9999.0,-9999.0
2014,01,02,    1.4,-9999.0,    0.0,-9999.0,-9999.0
2014,01,03,    3.4,   -1.6,    0.8,-9999.0,-9999.0
2014,01,04,    6.7,-9999.0,    0.3,-9999.0,-9999.0
2014,01,05,    6.8,   -0.8,    0.0,-9999.0,-9999.0
2014,01,06,    5.2,   -1.4,    0.0,-9999.0,-9999.0
2014,01,07,    1.4,-9999.0,    0.0,-9999.0,-9999.0
2014,01,08,    3.5,   -2.8,    0.0,-9999.0,-9999.0
2014,01,09,   -0.7,   -3.6,    0.0,-9999.0,-9999.0
2014,01,10,   -1.1,   -3.1,    0.0,-9999.0,-9999.0
2014,01,11,    0.7,   -2.7,    0.0,-9999.0,-9999.0
2014,01,12,   -0.1,-9999.0,    0.0,-9999.0,-9999.0
2014,01,13,    6.8,   -0.6,    0.0,-9999.0,-9999.0
2014,01,14,    4.9,   -3.5,    0.0,-9999.0,-9999.0
2014,01,15,   12.1,   -3.4,    0.0,-9999.0,-9999.0
2014,01,16,    9.0,    0.3,    0.0,-9999.0,-9999.0
2014,01,17,   11.4,-9999.0,    0.0,-9999.0,-9999.0
2014,01,18,   12.7,   -0.7,    0.0,-9999.0,-9999.0
2014,01,19,   12.3,-9999.0,    0.0,-9999.0,-9999.0
2014,01,20,   14.0,   -0.6,    0.0,-9999.0,-9999.0
2014,01,21,   15.4,    0.3,    0.0,-9999.0,-9999.0
2014,01,22,   10.4,    2.3,    2.0,-9999.0,-9999.0
2014,01,23,   10.3,    0.5,    0.0,-9999.0,-9999.0
2014,01,24,   11.1,-9999.0,    0.0,-9999.0,-9999.0
2014,01,25,    7.8,    2.1,    0.0,-9999.0,-9999.0
2014,01,26,    8.6,    3.3,    1.5,-9999.0,-9999.0
2014,01,27,   11.6,    4.7,   23.9,-9999.0,-9999.0
2014,01,28,    8.3,-9999.0,    2.8,-9999.0,-9999.0
2014,01,29,   11.7,    3.7,    1.5,-9999.0,-9999.0
2014,01,30,    7.6,-9999.0,    0.5,-9999.0,-9999.0
2014,01,31,    8.1,   -2.2,    0.0,-9999.0,-9999.0
2014,02,01,    6.0,   -3.2,    0.0,-9999.0,-9999.0
2014,02,02,    4.9,   -4.3,    0.0,-9999.0,-9999.0
2014,02,03,    4.6,   -3.7,    0.0,-9999.0,-9999.0
2014,02,04,    6.3,   -6.3,    0.0,-9999.0,-9999.0
2014,02,05,    7.4,   -6.3,    0.0,-9999.0,-9999.0
2014,02,06,    9.2,   -5.5,    0.0,-9999.0,-9999.0
2014,02,07,   10.5,   -4.9,    0.0,-9999.0,-9999.0
2014,02,08,   12.8,   -4.1,    0.0,-9999.0,-9999.0
2014,02,09,   11.7,   -0.2,    0.3,-9999.0,-9999.0
2014,02,10,   12.2,    5.5,    1.8,-9999.0,-9999.0
2014,02,11,   14.1,    1.8,    0.5,-9999.0,-9999.0
2014,02,12,   17.1,    1.0,    0.0,-9999.0,-9999.0
2014,02,13,   17.4,    1.8,    0.0,-9999.0,-9999.0
2014,02,14,   14.6,    4.6,    0.3,-9999.0,-9999.0
2014,02,15,   10.8,-9999.0,    0.5,-9999.0,-9999.0
2014,02,16,   12.3,-9999.0,    3.8,-9999.0,-9999.0
2014,02,17,   14.2,   -0.2,    0.0,-9999.0,-9999.0
2014,02,18,   16.8,    0.5,    0.0,-9999.0,-9999.0
2014,02,19,   18.1,    1.9,    0.0,-9999.0,-9999.0
2014,02,20,   19.2,    0.5,    0.0,-9999.0,-9999.0
2014,02,21,   17.9,    1.9,    0.0,-9999.0,-9999.0
2014,02,22,   17.9,-9999.0,    0.0,-9999.0,-9999.0
2014,02,23,   17.6,    0.5,    0.0,-9999.0,-9999.0
2014,02,24,   14.1,    5.7,    6.1,-9999.0,-9999.0
2014,02,25,    7.9,-9999.0,    2.0,-9999.0,-9999.0
2014,02,26,    9.0,    2.4,    0.0,-9999.0,-9999.0
2014,02,27,    9.0,-9999.0,    0.0,-9999.0,-9999.0
2014,02,28,    7.9,    0.4,    0.0,-9999.0,-9999.0
2014,03,01,   14.6,   -0.1,    0.0,-9999.0,-9999.0
2014,03,02,   17.6,    5.3,    0.3,-9999.0,-9999.0
2014,03,03,   13.7,    7.0,    0.0,-9999.0,-9999.0
2014,03,04,   14.6,-9999.0,    1.8,-9999.0,-9999.0
2014,03,05,   15.6,    1.9,    0.0,-9999.0,-9999.0
2014,03,06,   15.3,-9999.0,    5.8,-9999.0,-9999.0
2014,03,07,   14.0,    1.8,    0.0,-9999.0,-9999.0
2014,03,08,   12.0,-9999.0,   14.2,-9999.0,-9999.0
2014,03,09,   16.0,    5.6,    5.8,-9999.0,-9999.0
2014,03,10,    9.5,-9999.0,    4.8,-9999.0,-9999.0
2014,03,11,    7.3,-9999.0,   18.3,-9999.0,-9999.0
2014,03,12,    9.6,    0.5,    0.5,-9999.0,-9999.0
2014,03,13,    7.5,-9999.0,    0.0,-9999.0,-9999.0
2014,03,14,   10.4,   -2.7,    0.0,-9999.0,-9999.0
2014,03,15,   15.1,   -2.1,    0.0,-9999.0,-9999.0
2014,03,16,   14.7,    1.6,    0.0,-9999.0,-9999.0
2014,03,17,   14.1,-9999.0,    0.8,-9999.0,-9999.0
2014,03,18,   16.1,    0.0,    0.0,-9999.0,-9999.0
2014,03,19,   17.7,    1.0,    0.0,-9999.0,-9999.0
2014,03,20,   14.6,-9999.0,    0.0,-9999.0,-9999.0
2014,03,21,   15.1,    1.1,    0.0,-9999.0,-9999.0
2014,03,22,   18.7,    2.4,    0.0,-9999.0,-9999.0
2014,03,23,   21.6,    2.9,    0.0,-9999.0,-9999.0
2014,03,24,   22.1,    4.7,    0.0,-9999.0,-9999.0
2014,03,25,   21.4,    6.0,    0.0,-9999.0,-9999.0
2014,03,26,   15.4,-9999.0,    0.0,-9999.0,-9999.0
2014,03,27,   17.7,    2.0,    0.0,-9999.0,-9999.0
2014,03,28,   17.0,-9999.0,    1.0,-9999.0,-9999.0
2014,03,29,   12.1,-9999.0,    4.6,-9999.0,-9999.0
2014,03,30,    6.7,   -4.4,    0.0,-9999.0,-9999.0
2014,03,31,   13.8,   -4.1,    0.0,-9999.0,-9999.0
2014,04,01,   17.8,    0.1,    0.0,-9999.0,-9999.0
2014,04,02,   17.3,    2.6,    0.0,-9999.0,-9999.0
2014,04,03,   15.5,    3.5,    0.0,-9999.0,-9999.0
2014,04,04,   19.1,    1.5,    0.0,-9999.0,-9999.0
2014,04,05,   21.5,    4.8,    0.0,-9999.0,-9999.0
2014,04,06,   22.4,   11.0,    0.0,-9999.0,-9999.0
2014,04,07,   22.5,-9999.0,    0.0,-9999.0,-9999.0
2014,04,08,   14.3,-9999.0,    0.3,-9999.0,-9999.0
2014,04,09,   17.4,    1.8,    0.0,-9999.0,-9999.0
2014,04,10,   19.6,    2.9,    0.0,-9999.0,-9999.0
2014,04,11,   19.6,-9999.0,-9999.0,-9999.0,-9999.0
2014,04,12,   14.4,-9999.0,   21.6,-9999.0,-9999.0
2014,04,13,   15.4,    3.2,    0.3,-9999.0,-9999.0
2014,04,14,   15.6,    7.7,    0.3,-9999.0,-9999.0
2014,04,15,   18.0,    7.6,    1.0,-9999.0,-9999.0
2014,04,16,   21.0,    6.4,    0.0,-9999.0,-9999.0
2014,04,17,   22.5,   11.7,    0.0,-9999.0,-9999.0
2014,04,18,   21.8,-9999.0,    0.5,-9999.0,-9999.0
2014,04,19,   21.5,    5.5,    0.3,-9999.0,-9999.0
2014,04,20,   18.6,    4.3,    0.0,-9999.0,-9999.0
2014,04,21,   18.1,    8.7,    0.5,-9999.0,-9999.0
2014,04,22,   22.0,    7.8,    0.0,-9999.0,-9999.0
2014,04,23,   24.2,    9.7,    0.0,-9999.0,-9999.0
2014,04,24,   27.4,-9999.0,-9999.0,-9999.0,-9999.0
2014,04,25,   26.3,   13.3,    1.0,-9999.0,-9999.0
2014,04,26,   22.6,-9999.0,    0.0,-9999.0,-9999.0
2014,04,27,   23.8,-9999.0,-9999.0,-9999.0,-9999.0
2014,04,28,   17.7,-9999.0,    2.3,-9999.0,-9999.0
2014,04,29,   16.6,    6.7,   12.2,-9999.0,-9999.0
2014,04,30,   19.9,    7.8,    0.0,-9999.0,-9999.0
2014,05,01,   16.8,    7.5,    2.5,-9999.0,-9999.0
2014,05,02,   17.2,    7.2,    2.5,-9999.0,-9999.0
2014,05,03,   20.9,    7.4,    3.3,-9999.0,-9999.0
2014,05,04,   25.9,   11.5,    0.0,-9999.0,-9999.0
2014,05,05,   14.5,-9999.0,    9.9,-9999.0,-9999.0
2014,05,06,   19.5,    9.6,   21.8,-9999.0,-9999.0
2014,05,07,   18.4,    8.5,    0.0,-9999.0,-9999.0
2014,05,08,   21.4,    7.2,    0.3,-9999.0,-9999.0
2014,05,09,   21.2,   12.4,    8.1,-9999.0,-9999.0
2014,05,10,   20.3,-9999.0,    0.0,-9999.0,-9999.0
2014,05,11,   17.7,    8.5,    3.0,-9999.0,-9999.0
2014,05,12,   21.5,    7.7,    0.0,-9999.0,-9999.0
2014,05,13,   23.8,    9.1,    0.0,-9999.0,-9999.0
2014,05,14,   24.2,    9.1,    0.0,-9999.0,-9999.0
2014,05,15,   28.9,   14.9,    0.0,-9999.0,-9999.0
2014,05,16,   27.7,   10.9,    0.0,-9999.0,-9999.0
2014,05,17,   24.3,   11.5,    0.0,-9999.0,-9999.0
2014,05,18,   21.7,-9999.0,    0.0,-9999.0,-9999.0
2014,05,19,   22.4,    7.4,    0.0,-9999.0,-9999.0
2014,05,20,   23.6,    9.4,    0.0,-9999.0,-9999.0
2014,05,21,   24.4,   11.2,    1.0,-9999.0,-9999.0
2014,05,22,   21.8,-9999.0,    0.3,-9999.0,-9999.0
2014,05,23,   24.4,   10.5,    0.0,-9999.0,-9999.0
2014,05,24,   22.8,   12.4,    9.1,-9999.0,-9999.0
2014,05,25,   22.5,   11.1,    0.5,-9999.0,-9999.0
2014,05,26,   24.8,   11.9,    0.0,-9999.0,-9999.0
2014,05,27,   27.7,   12.0,    0.0,-9999.0,-9999.0
2014,05,28,   27.3,   15.8,    0.0,-9999.0,-9999.0
2014,05,29,   27.6,-9999.0,    0.0,-9999.0,-9999.0
2014,05,30,   20.3,-9999.0,   11.4,-9999.0,-9999.0
2014,05,31,   23.2,-9999.0,    0.0,-9999.0,-9999.0
2014,06,01,   20.4,   10.4,    0.0,-9999.0,-9999.0
2014,06,02,   20.6,   10.4,    0.8,-9999.0,-9999.0
2014,06,03,   21.1,   10.5,    0.5,-9999.0,-9999.0
2014,06,04,   25.7,-9999.0,    0.0,-9999.0,-9999.0
2014,06,05,   26.1,-9999.0,    0.3,-9999.0,-9999.0
2014,06,06,   16.8,   13.0,   12.2,-9999.0,-9999.0
2014,06,07,   21.7,-9999.0,   17.8,-9999.0,-9999.0
2014,06,08,   21.3,   13.1,   10.4,-9999.0,-9999.0
2014,06,09,   26.1,   12.5,    1.0,-9999.0,-9999.0
2014,06,10,   27.0,   13.7,    0.3,-9999.0,-9999.0
2014,06,11,   27.0,   14.2,    0.0,-9999.0,-9999.0
2014,06,12,   23.1,-9999.0,    0.0,-9999.0,-9999.0
2014,06,13,   24.9,-9999.0,-9999.0,-9999.0,-9999.0
2014,06,14,   27.7,   12.0,    0.0,-9999.0,-9999.0
2014,06,15,   30.4,   14.5,    5.1,-9999.0,-9999.0
2014,06,16,   26.5,   14.4,   11.2,-9999.0,-9999.0
2014,06,17,   27.5,   13.1,    0.3,-9999.0,-9999.0
2014,06,18,   28.8,   15.8,    0.0,-9999.0,-9999.0
2014,06,19,   30.8,   16.1,    0.8,-9999.0,-9999.0
2014,06,20,   25.8,   14.6,    0.3,-9999.0,-9999.0
2014,06,21,   24.5,   12.0,    0.0,-9999.0,-9999.0
2014,06,22,   23.2,-9999.0,    0.0,-9999.0,-9999.0
2014,06,23,   26.7,   10.8,    0.0,-9999.0,-9999.0
2014,06,24,   27.5,   12.8,    0.0,-9999.0,-9999.0
2014,06,25,   30.3,   13.2,    0.0,-9999.0,-9999.0
2014,06,26,   32.7,   14.3,    0.0,-9999.0,-9999.0
2014,06,27,   34.1,   16.6,    0.0,-9999.0,-9999.0
2014,06,28,   33.1,-9999.0,    7.1,-9999.0,-9999.0
2014,06,29,-9999.0,   15.0,-9999.0,-9999.0,-9999.0
2014,06,30,   32.1,   14.7,    0.0,-9999.0,-9999.0
2014,07,01,   33.9,   17.3,    0.0,-9999.0,-9999.0
2014,07,02,   33.6,   18.0,    0.0,-9999.0,-9999.0
2014,07,03,   32.2,   18.6,    0.0,-9999.0,-9999.0
2014,07,04,   27.1,-9999.0,    5.1,-9999.0,-9999.0
2014,07,05,   25.4,   14.6,    0.5,-9999.0,-9999.0
2014,07,06,   29.0,-9999.0,-9999.0,-9999.0,-9999.0
2014,07,07,   31.0,   16.5,    0.0,-9999.0,-9999.0
2014,07,08,   31.4,   17.6,    0.0,-9999.0,-9999.0
2014,07,09,   31.7,   16.8,    0.0,-9999.0,-9999.0
2014,07,10,   35.0,   18.1,    0.0,-9999.0,-9999.0
2014,07,11,   36.5,   19.9,    0.0,-9999.0,-9999.0
2014,07,12,-9999.0,   21.4,    0.0,-9999.0,-9999.0
2014,07,13,   32.7,-9999.0,-9999.0,-9999.0,-9999.0
2014,07,14,   32.0,   18.1,    0.0,-9999.0,-9999.0
2014,07,15,   33.5,   19.2,    0.0,-9999.0,-9999.0
2014,07,16,   34.5,   20.8,    0.0,-9999.0,-9999.0
2014,07,17,   32.4,   18.8,    0.0,-9999.0,-9999.0
2014,07,18,   31.9,   19.0,    0.0,-9999.0,-9999.0
2014,07,19,   31.2,   18.5,    1.8,-9999.0,-9999.0
2014,07,20,   28.6,   16.7,    0.0,-9999.0,-9999.0
2014,07,21,   28.0,   17.5,    0.0,-9999.0,-9999.0
2014,07,22,   31.5,   16.5,    0.0,-9999.0,-9999.0
2014,07,23,   35.5,   19.2,    0.0,-9999.0,-9999.0
2014,07,24,   34.9,-9999.0,    0.0,-9999.0,-9999.0
2014,07,25,   32.5,   18.0,    0.0,-9999.0,-9999.0
2014,07,26,   32.9,   19.0,    0.3,-9999.0,-9999.0
2014,07,27,   32.7,   18.3,    1.0,-9999.0,-9999.0
2014,07,28,   33.3,   17.4,    0.0,-9999.0,-9999.0
2014,07,29,   34.4,   20.2,    0.0,-9999.0,-9999.0
2014,07,30,   34.3,-9999.0,-9999.0,-9999.0,-9999.0
2014,07,31,   33.4,   19.2,    0.0,-9999.0,-9999.0
2014,08,01,   37.4,   18.5,    0.0,-9999.0,-9999.0
2014,08,02,   36.6,   23.0,    0.0,-9999.0,-9999.0
2014,08,03,   33.6,-9999.0,   21.1,-9999.0,-9999.0
2014,08,04,   33.3,   17.0,    0.0,-9999.0,-9999.0
2014,08,05,   30.1,   16.6,    0.0,-9999.0,-9999.0
2014,08,06,   30.6,   15.6,    0.0,-9999.0,-9999.0
2014,08,07,   32.8,-9999.0,    6.1,-9999.0,-9999.0
2014,08,08,   29.3,   16.7,    2.0,-9999.0,-9999.0
2014,08,09,   29.9,   17.6,    0.0,-9999.0,-9999.0
2014,08,10,   30.7,   17.9,    0.0,-9999.0,-9999.0
2014,08,11,   31.7,   18.1,    0.0,-9999.0,-9999.0
2014,08,12,   32.6,   19.6,    0.0,-9999.0,-9999.0
2014,08,13,   32.0,-9999.0,-9999.0,-9999.0,-9999.0
2014,08,14,   34.7,   17.1,    0.0,-9999.0,-9999.0
2014,08,15,-9999.0,   18.1,-9999.0,-9999.0,-9999.0
2014,08,16,   35.7,   18.9,    0.0,-9999.0,-9999.0
2014,08,17,   38.1,   19.4,    0.0,-9999.0,-9999.0
2014,08,18,   31.1,-9999.0,    0.0,-9999.0,-9999.0
2014,08,19,   28.7,-9999.0,-9999.0,-9999.0,-9999.0
2014,08,20,   31.8,   17.8,    0.0,-9999.0,-9999.0
2014,08,21,   33.2,   18.8,    0.0,-9999.0,-9999.0
2014,08,22,   32.6,   18.5,    0.0,-9999.0,-9999.0
2014,08,23,   31.6,   18.8,    0.0,-9999.0,-9999.0
2014,08,24,   31.8,   17.7,    0.0,-9999.0,-9999.0
2014,08,25,   34.8,   19.4,    0.0,-9999.0,-9999.0
2014,08,26,   35.0,   20.2,    0.0,-9999.0,-9999.0
2014,08,27,   37.6,   19.7,    0.0,-9999.0,-9999.0
2014,08,28,   37.5,-9999.0,    0.0,-9999.0,-9999.0
2014,08,29,   29.2,   18.0,   10.7,-9999.0,-9999.0
2014,08,30,   28.6,   17.6,    0.0,-9999.0,-9999.0
2014,08,31,   31.8,   16.5,    0.0,-9999.0,-9999.0
2014,09,01,   33.9,-9999.0,-9999.0,-9999.0,-9999.0
2014,09,02,   34.9,   20.5,    0.0,-9999.0,-9999.0
2014,09,03,   33.9,   20.1,    0.0,-9999.0,-9999.0
2014,09,04,   33.3,   18.8,    0.0,-9999.0,-9999.0
2014,09,05,   34.1,   20.5,    0.0,-9999.0,-9999.0
2014,09,06,   33.4,-9999.0,    8.9,-9999.0,-9999.0
2014,09,07,   28.1,   16.4,    1.0,-9999.0,-9999.0
2014,09,08,   25.6,-9999.0,-9999.0,-9999.0,-9999.0
2014,09,09,   26.7,   14.2,    0.0,-9999.0,-9999.0
2014,09,10,   22.2,-9999.0,-9999.0,-9999.0,-9999.0
2014,09,11,   26.0,   13.8,    0.3,-9999.0,-9999.0
2014,09,12,   28.3,-9999.0,-9999.0,-9999.0,-9999.0
2014,09,13,   29.4,-9999.0,-9999.0,-9999.0,-9999.0
2014,09,14,   27.5,-9999.0,    0.0,-9999.0,-9999.0
2014,09,15,   27.5,   12.4,    0.0,-9999.0,-9999.0
